order_id,restaurant_id,zone,order_time,promised_delivery_time,actual_delivery_time,courier_id,distance_km,payment_type,order_value,customer_phone,order_status
100714,R71,Mohandessin,2026-01-05 08:01:00,2026-01-05 08:49:06.263394,2026-01-05 08:44:34.435343,,7.5,cash,330.06,01248832951,delivered
100077,R32,El Maadi,2026-01-05 08:27:00,2026-01-05 08:52:19.601389,2026-01-05 08:55:31.486704,C1123,2.3,wallet,77.23,01149059891,delivered
101196,R146,El Maadi,2026-01-05 08:42:00,2026-01-05 09:39:22.784616,2026-01-05 09:41:40.295322,C1101,11.3,cash,358.44,01272823762,delivered
102251,R50,Nasr City,2026-01-05 08:49:00,2026-01-05 09:23:14.968207,2026-01-05 09:27:09.976288,C1001,6.1,cash,272.16,012115393,delivered
102586,R144,Heliopolis,2026-01-05 08:54:00,2026-01-05 09:04:54.806213,2026-01-05 09:02:00.000000,C1077,1.1,cash,279.9,010203849,delivered
101423,R125,Maadi,2026-01-05 09:08:00,2026-01-05 09:50:19.709101,2026-01-05 09:51:09.093498,C1002,10.1,cash,176.83,01529775859,delivered
102718,R38,Nasr City,2026-01-05 09:29:00,2026-01-05 09:51:33.115528,2026-01-05 09:55:53.213876,C1140,5.6,card,284.66,01202458754,delivered
100740,R67,Dokki,2026-01-05 09:56:00,2026-01-05 10:16:06.373990,2026-01-05 10:18:49.743240,C1077,1.6,card,74.27,01545676128,delivered
100679,R35,Heliopolis,2026-01-05 10:06:00,2026-01-05 10:49:49.241294,2026-01-05 10:46:17.023911,C1068,8.6,cash,73.8,01085132711,delivered
100047,R2,Heliopolis,2026-01-05 10:09:00,2026-01-05 10:23:22.404787,2026-01-05 10:27:33.698703,C1017,1.5,cash,103.15,01120525684,delivered
100626,R28,Heliopolis,2026-01-05 10:50:00,2026-01-05 11:16:12.706670,2026-01-05 11:13:12.421682,C1066,5.8,wallet,254.62,1107588380,delivered
100040,R5,Heliopolis,2026-01-05 10:51:00,2026-01-05 11:08:34.301595,2026-01-05 11:10:20.674034,C1106,1.0,wallet,321.93,01185378927,delivered
100923,R68,Dokki,2026-01-05 13:24:00,2026-01-05 14:06:21.602078,2026-01-05 14:01:49.365139,C1044,7.2,cash,430.81,01134950291,delivered
102360,R98,El Maadi,2026-01-05 14:27:00,2026-01-05 15:11:44.427070,2026-01-05 15:07:58.318494,C1077,9.8,wallet,64.04,01092167173,delivered
101894,R60,Zamalek,2026-01-05 14:27:00,2026-01-05 15:03:41.127722,2026-01-05 15:02:35.986923,C1196,8.3,cash,262.77,01253875577,delivered
100732,R33,maadi,2026-01-05 15:23:00,2026-01-05 15:54:19.025368,2026-01-05 15:55:09.904741,C1186,1.6,cash,185.88,01267924,delivered
100987,R9,Maadi,2026-01-05 15:35:00,2026-01-05 16:16:46.041380,2026-01-05 16:14:31.358109,C1120,9.8,card,247.48,01151291524,delivered
101821,R128,Heliopolis,2026-01-05 15:55:00,2026-01-05 16:37:17.863743,2026-01-05 16:34:30.071218,C1011,8.3,cash,414.24,01087681799,delivered
102195,R124,Zamalek,2026-01-05 16:12:00,2026-01-05 16:44:46.917758,2026-01-05 16:43:34.419406,C1096,2.1,cash,193.24,01150090546,delivered
102582,R29,Nasr City,2026-01-05 17:58:00,2026-01-05 18:34:20.302767,2026-01-05 18:33:46.137678,,6.4,cash,418.6,01032677866,delivered
100844,R124,Nasr City,2026-01-05 18:00:00,2026-01-05 18:47:46.712957,2026-01-05 18:50:23.558325,C1122,9.2,wallet,155.52,01162735105,delivered
100907,R18,Nasr City,2026-01-05 18:16:00,2026-01-05 18:42:24.035519,2026-01-05 18:45:03.688439,,6.4,card,93.12,01046052848,delivered
101949,R144,Heliopolis,2026-01-05 18:33:00,2026-01-05 19:10:00.561050,2026-01-05 19:11:52.900359,C1016,9.1,cash,347.97,01234826757,delivered
102897,R145,El Maadi,2026-01-05 18:37:00,2026-01-05 19:18:06.888227,2026-01-05 19:22:46.189332,C1019,11.8,wallet,197.07,01066263536,delivered
100633,R88,Mohandessin,2026-01-05 18:48:00,2026-01-05 19:32:57.037262,2026-01-05 19:33:00.611916,C1194,11.2,cash,364.99,01564275701,delivered
100018,R127,Heliopolis,2026-01-05 19:23:00,2026-01-05 19:48:00.943639,2026-01-05 19:51:45.946604,,4.5,cash,152.33,01259420039,delivered
102441,R62,Heliopolis,2026-01-05 19:28:00,2026-01-05 20:00:35.751402,2026-01-05 19:56:50.273893,,6.1,card,242.59,01522462035,delivered
102337,R76,Mohandessin,2026-01-05 20:40:00,2026-01-05 20:59:56.690380,2026-01-05 20:55:37.374892,C1134,1.3,card,240.11,01560168878,delivered
101670,R141,Mohandessin,2026-01-05 21:18:00,2026-01-05 21:49:07.668512,2026-01-05 21:47:57.064605,C1161,3.5,cash,210.14,010-6264-1378,delivered
100351,R112,Mohandessin,2026-01-05 22:13:00,2026-01-05 22:40:33.454334,2026-01-05 22:43:05.185816,C1007,5.2,card,115.72,01100602937,delivered
100658,R58,Nasr City,2026-01-06 07:17:00,2026-01-06 07:44:50.248124,2026-01-06 07:49:11.653947,C1132,4.2,cash,334.04,01070712,delivered
102297,R100,Heliopolis,2026-01-06 07:18:00,2026-01-06 07:46:53.091583,2026-01-06 07:50:12.376126,C1155,5.0,cash,212.24,01108496090,delivered
102979,R6,Maadi,2026-01-06 08:26:00,2026-01-06 08:51:33.395753,2026-01-06 08:55:29.181967,,5.7,cash,254.96,01186186893,delivered
101366,R33,Maadi,2026-01-06 08:41:00,2026-01-06 09:07:56.778907,2026-01-06 09:10:48.092416,C1121,5.6,card,405.35,01204382846,delivered
101990,R120,Maadi,2026-01-06 08:59:00,2026-01-06 09:16:56.092912,2026-01-06 09:15:28.195506,C1190,1.7,cash,212.12,01230381566,delivered
100693,R29,Dokki,2026-01-06 09:18:00,2026-01-06 09:51:47.546442,2026-01-06 09:53:16.801467,C1099,7.6,card,190.12,01116761427,delivered
100116,R103,Nasr City,2026-01-06 10:06:00,2026-01-06 10:42:12.818093,2026-01-06 10:40:22.634967,C1151,7.1,card,167.26,1558008115,delivered
101627,R80,Dokki,2026-01-06 10:21:00,2026-01-06 11:09:59.795743,,C1132,8.5,card,136.74,01251725321,cancelled
100722,R34,Zamalek,2026-01-06 10:22:00,2026-01-06 11:02:57.474314,2026-01-06 11:01:09.233449,C1159,10.8,card,267.53,01590888737,delivered
101875,R78,Dokki,2026-01-06 10:22:00,2026-01-06 11:06:42.836715,2026-01-06 11:10:54.629720,C1006,8.1,cash,135.94,01000378225,delivered
102898,R1,Dokki,2026-01-06 10:38:00,2026-01-06 11:18:27.182823,2026-01-06 11:13:40.700057,C1082,7.9,wallet,394.28,01135960904,delivered
101479,R97,Mohandessin,2026-01-06 10:41:00,2026-01-06 11:11:22.362047,2026-01-06 11:13:30.279998,C1029,5.7,card,445.0,01013472111,delivered
101138,R149,Heliopolis,2026-01-06 11:50:00,2026-01-06 12:39:06.924637,2026-01-06 12:40:22.879241,C1128,11.6,wallet,309.87,01590056962,delivered
100306,R49,Maadi,2026-01-06 11:51:00,2026-01-06 12:27:16.863540,,C1101,6.4,wallet,305.51,01274437550,cancelled
100995,R16,Nasr City,2026-01-06 13:05:00,2026-01-06 13:50:15.924740,2026-01-06 13:47:16.347842,C1067,9.8,cash,253.78,01221100286,delivered
100242,R29,Maadi,2026-01-06 13:20:00,2026-01-06 13:38:37.160982,2026-01-06 13:37:04.080464,C1063,2.4,cash,121.69,01695195715,delivered
100524,R6,Nasr City,2026-01-06 13:51:00,2026-01-06 14:08:24.861019,2026-01-06 14:13:17.597523,C1107,1.6,cash,146.72,01281211776,delivered
101256,R35,Heliopolis,2026-01-06 13:52:00,2026-01-06 14:20:33.075411,,C1084,4.2,wallet,401.66,01532606466,cancelled
101509,R79,Maadi,2026-01-06 15:50:00,2026-01-06 16:17:16.374467,2026-01-06 16:22:00.079397,,5.0,wallet,115.99,010-2891-3119,delivered
101834,R4,Nasr City,2026-01-06 16:04:00,2026-01-06 16:34:13.332948,2026-01-06 16:33:51.370921,C1137,2.4,cash,218.65,01076279678,delivered
101061,R93,Zamalek,2026-01-06 16:11:00,2026-01-06 16:30:18.270321,2026-01-06 16:32:35.867491,C1049,4.6,wallet,62.26,01004012740,delivered
102616,R82,Nasr City,2026-01-06 17:06:00,2026-01-06 17:55:29.049839,2026-01-06 17:55:25.860637,C1019,10.8,cash,423.94,011-6246-3896,delivered
100390,R13,Heliopolis,2026-01-06 19:27:00,2026-01-06 19:40:22.800549,2026-01-06 19:43:31.007571,C1158,2.7,cash,60.94,01217691246,delivered
102494,R106,Dokki,2026-01-06 20:12:00,2026-01-06 20:26:36.624224,2026-01-06 20:31:17.686811,C1196,1.6,card,201.12,01073154239,delivered
100300,R86,Zamalek,2026-01-06 20:22:00,2026-01-06 21:00:35.006152,2026-01-06 20:59:39.760909,C1149,8.3,cash,167.55,01513826437,delivered
100861,R82,Maadi,2026-01-06 20:41:00,2026-01-06 21:05:25.778162,2026-01-06 21:04:25.820562,C1069,4.0,wallet,189.56,01194238192,delivered
102882,R140,Nasr City,2026-01-06 20:43:00,2026-01-06 21:24:13.469439,2026-01-06 21:22:23.758526,C1055,9.4,wallet,241.9,01412578350,delivered
102640,R10,Maadi,2026-01-06 22:06:00,2026-01-06 22:55:39.613527,2026-01-06 22:58:28.806990,C1069,11.5,cash,133.02,01545010342,delivered
100162,R81,Dokki,2026-01-06 22:10:00,2026-01-06 22:47:25.822157,2026-01-06 22:46:57.544257,C1084,10.0,cash,280.53,01038639352,delivered
101630,R121,Dokki,2026-01-06 22:48:00,2026-01-06 23:27:04.149243,2026-01-06 23:23:07.540290,C1165,7.5,wallet,362.58,012958165,delivered
101164,R33,Maadi,2026-01-07 07:00:00,2026-01-07 07:39:33.237931,2026-01-07 07:35:44.571394,C1082,7.8,card,385.03,1031654404,delivered
102987,R44,Maadi,2026-01-07 07:31:00,2026-01-07 07:43:17.315167,2026-01-07 07:44:25.601312,C1136,1.3,wallet,169.26,01080980024,delivered
100307,R20,Dokki,2026-01-07 07:46:00,2026-01-07 08:26:25.606510,2026-01-07 08:30:23.045013,C1104,7.8,wallet,357.57,01013534219,delivered
102140,R35,Dokki,2026-01-07 08:06:00,2026-01-07 08:37:24.515863,2026-01-07 08:40:17.245344,C1066,5.5,card,249.71,010-2833-9771,delivered
101671,R60,Nasr City,2026-01-07 08:22:00,2026-01-07 09:00:53.641052,2026-01-07 08:59:54.973271,C1054,9.6,cash,409.14,01102440591,delivered
102741,R59,Heliopolis,2026-01-07 08:45:00,2026-01-07 09:20:54.579546,2026-01-07 09:18:06.481045,C1030,4.4,cash,368.61,01287921791,delivered
102801,R42,Maadi,2026-01-07 08:47:00,2026-01-07 09:25:43.964886,2026-01-07 09:26:38.795125,C1172,7.3,card,200.41,01565428909,delivered
102516,R86,Dokki,2026-01-07 08:48:00,2026-01-07 09:36:51.080934,2026-01-07 09:39:15.765246,C1015,11.1,cash,259.55,01573838620,delivered
102834,R80,El Maadi,2026-01-07 08:54:00,2026-01-07 09:27:49.709539,2026-01-07 09:24:28.974766,C1199,6.0,card,121.56,01062725285,delivered
100318,R6,Maadi,2026-01-07 09:57:00,2026-01-07 10:48:38.872504,,C1121,11.0,cash,99.92,01504144749,cancelled
100371,R127,Dokki,2026-01-07 10:10:00,2026-01-07 10:41:44.646392,2026-01-07 10:37:42.103503,C1006,7.3,cash,154.19,01160010616,delivered
102321,R127,Zamalek,2026-01-07 10:13:00,2026-01-07 11:06:41.058221,2026-01-07 11:04:49.618410,C1084,11.9,cash,307.34,01141539681,delivered
101165,R147,Zamalek,2026-01-07 11:40:00,2026-01-07 12:04:42.506276,2026-01-07 12:01:48.395114,,4.2,cash,386.15,011-6256-7468,delivered
100707,R70,Heliopolis,2026-01-07 13:47:00,2026-01-07 13:57:54.713038,2026-01-07 13:58:08.354386,C1018,1.0,card,394.43,01031825287,delivered
102294,R114,Heliopolis,2026-01-07 14:52:00,2026-01-07 15:35:20.378047,2026-01-07 15:30:38.260140,C1120,8.9,cash,98.49,01560867307,delivered
102685,R90,Nasr City,2026-01-07 16:26:00,2026-01-07 16:53:30.743587,2026-01-07 16:53:57.420633,C1052,2.4,cash,65.16,01579641076,delivered
100231,R79,Mohandessin,2026-01-07 17:05:00,2026-01-07 17:49:23.359842,2026-01-07 17:46:39.073176,C1071,10.2,wallet,109.87,01260263008,delivered
100243,R87,Maadi,2026-01-07 17:08:00,2026-01-07 17:40:43.307253,2026-01-07 17:40:07.918427,C1010,6.4,cash,88.02,01040949895,delivered
100110,R85,Zamalek,2026-01-07 19:12:00,2026-01-07 19:51:45.304509,2026-01-07 19:49:42.316034,C1196,8.6,card,302.53,01069136665,delivered
102088,R89,El Maadi,2026-01-07 20:04:00,2026-01-07 20:52:23.335531,2026-01-07 20:57:13.371193,C1046,10.2,cash,332.36,01169169245,delivered
102216,R140,Dokki,2026-01-07 20:19:00,2026-01-07 20:53:53.036409,2026-01-07 20:58:42.771698,C1078,9.0,cash,386.53,01205062,delivered
102033,R7,Heliopolis,2026-01-07 20:57:00,2026-01-07 21:44:09.219078,,C1134,11.9,cash,75.26,01423454933,cancelled
100440,R79,Heliopolis,2026-01-07 21:16:00,2026-01-07 21:32:51.441363,2026-01-07 21:29:50.325881,C1031,3.2,card,100.98,1181799302,delivered
100314,R16,Dokki,2026-01-07 21:46:00,2026-01-07 22:30:57.904187,2026-01-07 22:32:32.964243,C1096,10.8,cash,144.76,1135534039,delivered
101825,R51,El Maadi,2026-01-07 21:57:00,2026-01-07 22:39:43.361382,,,8.4,wallet,265.7,1082955432,cancelled
101766,R96,Dokki,2026-01-07 22:25:00,2026-01-07 22:46:55.535573,2026-01-07 22:48:43.523720,C1128,2.8,cash,187.27,01077852546,delivered
102223,R147,Maadi,2026-01-07 22:49:00,2026-01-07 23:11:24.166346,2026-01-07 23:15:24.701365,C1124,5.7,card,324.73,01147253568,delivered
101289,R35,Heliopolis,2026-01-08 07:00:00,2026-01-08 07:34:37.327851,2026-01-08 07:38:12.395109,C1023,6.7,cash,162.67,01192212337,delivered
101299,R70,Dokki,2026-01-08 07:20:00,2026-01-08 08:09:08.528543,2026-01-08 08:09:02.587599,C1169,8.9,wallet,364.23,01131048786,delivered
100312,R16,Mohandessin,2026-01-08 08:01:00,2026-01-08 08:41:32.758446,2026-01-08 08:37:05.023271,C1185,7.6,card,179.67,01175506412,delivered
100579,R61,Heliopolis,2026-01-08 08:09:00,2026-01-08 08:38:18.589110,2026-01-08 08:41:23.022503,C1118,5.8,wallet,404.98,01191898680,delivered
101575,R95,Mohandessin,2026-01-08 08:19:00,2026-01-08 08:57:34.734974,2026-01-08 08:57:37.294891,,9.4,card,72.15,01141973614,delivered
102943,R106,El Maadi,2026-01-08 08:43:00,2026-01-08 09:29:08.332484,2026-01-08 09:32:19.158287,C1007,9.8,cash,439.35,01179344647,delivered
102015,R2,Heliopolis,2026-01-08 09:04:00,2026-01-08 09:35:29.080122,2026-01-08 09:39:56.033917,C1187,7.0,wallet,188.42,01270768187,delivered
102893,R23,El Maadi,2026-01-08 09:39:00,2026-01-08 10:23:15.457837,2026-01-08 10:21:30.810096,C1113,9.4,card,75.48,01520691036,delivered
100855,R3,Heliopolis,2026-01-08 10:13:00,2026-01-08 10:42:39.222018,2026-01-08 10:41:21.443582,C1142,5.2,card,345.14,01536228475,delivered
101329,R142,Dokki,2026-01-08 10:20:00,2026-01-08 10:36:28.606386,,C1160,3.1,cash,219.11,01060206714,cancelled
102136,R72,El Maadi,2026-01-08 10:21:00,2026-01-08 10:46:19.916957,2026-01-08 10:44:18.852676,C1090,2.4,card,183.89,1527266794,delivered
101451,R110,Maadi,2026-01-08 10:47:00,2026-01-08 11:15:46.817606,2026-01-08 11:11:04.687097,C1021,1.2,card,369.01,01246300492,delivered
101186,R75,Heliopolis,2026-01-08 11:00:00,2026-01-08 11:41:30.321722,2026-01-08 11:37:13.937815,C1018,10.0,wallet,154.77,01503431764,delivered
101880,R24,Dokki,2026-01-08 11:18:00,2026-01-08 11:33:38.056431,,C1192,1.7,card,343.62,01194518715,delivered
100057,R5,El Maadi,2026-01-08 11:27:00,2026-01-08 12:11:51.575091,2026-01-08 12:09:49.194808,C1032,10.4,cash,356.41,01569412871,delivered
101321,R145,Zamalek,2026-01-08 11:49:00,2026-01-08 12:18:02.932655,2026-01-08 12:14:07.851947,C1029,6.3,card,426.68,01217418282,delivered
102440,R53,Maadi,2026-01-08 11:50:00,2026-01-08 12:19:59.131625,2026-01-08 12:18:02.566996,C1034,4.0,wallet,236.55,01059457800,delivered
102661,R14,Mohandessin,2026-01-08 12:20:00,2026-01-08 13:03:17.777151,2026-01-08 13:05:00.112058,C1069,8.5,cash,370.43,01018311844,delivered
101230,R54,Nasr City,2026-01-08 12:45:00,2026-01-08 13:14:44.372398,2026-01-08 13:15:01.429597,C1136,8.3,cash,86.82,01242110908,delivered
102578,R135,Zamalek,2026-01-08 12:48:00,2026-01-08 13:40:20.602677,2026-01-08 13:38:12.058509,C1174,11.0,cash,154.98,01346575396,delivered
102422,R17,Maadi,2026-01-08 13:33:00,2026-01-08 14:17:47.415878,2026-01-08 14:18:03.213690,C1016,8.5,cash,385.05,01119124347,delivered
101300,R80,Nasr City,2026-01-08 13:50:00,2026-01-08 14:10:05.764028,2026-01-08 14:14:34.788293,C1148,2.0,wallet,259.31,01122985298,delivered
102508,R92,Zamalek,2026-01-08 13:52:00,2026-01-08 14:17:00.453827,2026-01-08 14:19:02.183027,C1172,1.9,cash,359.2,01272171137,delivered
101739,R112,Zamalek,2026-01-08 15:12:00,2026-01-08 16:01:13.522203,2026-01-08 15:59:28.788947,C1111,10.6,cash,131.03,01233271217,delivered
101917,R94,Heliopolis,2026-01-08 15:12:00,2026-01-08 15:41:44.109341,2026-01-08 15:43:07.801706,C1150,5.9,wallet,338.43,01593860955,delivered
101033,R136,Nasr City,2026-01-08 15:13:00,2026-01-08 15:55:04.766148,2026-01-08 15:58:32.201641,C1123,11.8,cash,131.33,01188958468,delivered
102081,R133,Maadi,2026-01-08 15:35:00,2026-01-08 16:06:00.669768,2026-01-08 16:08:27.476877,C1134,7.7,card,187.9,01191289185,delivered
101177,R24,Dokki,2026-01-08 15:37:00,2026-01-08 16:13:31.968109,,C1175,5.8,cash,156.45,01150329400,cancelled
102492,R136,Dokki,2026-01-08 16:02:00,2026-01-08 16:26:22.467337,2026-01-08 16:30:29.090110,C1175,6.9,cash,244.67,01111169008,delivered
101319,R74,Dokki,2026-01-08 16:03:00,2026-01-08 16:28:57.348077,2026-01-08 16:31:51.391234,C1176,6.2,wallet,119.72,01510436684,delivered
100413,R75,Zamalek,2026-01-08 16:53:00,2026-01-08 17:43:31.198461,2026-01-08 17:42:22.301678,C1092,11.7,card,198.42,01203562056,delivered
102382,R97,Zamalek,2026-01-08 17:16:00,2026-01-08 17:45:53.463976,2026-01-08 17:50:49.965561,C1130,5.3,wallet,286.68,01190122648,delivered
100285,R6,Nasr City,2026-01-08 17:48:00,2026-01-08 18:22:15.356275,2026-01-08 18:20:19.244501,C1198,4.7,card,115.49,01370787990,delivered
102050,R146,Mohandessin,2026-01-08 18:21:00,2026-01-08 18:56:31.202181,2026-01-08 18:54:21.321082,C1000,5.1,card,371.37,01008849557,delivered
101514,R35,Nasr City,2026-01-08 19:08:00,2026-01-08 19:48:50.885339,2026-01-08 19:52:12.831742,C1013,11.1,cash,200.32,01517331582,delivered
102687,R14,Dokki,2026-01-08 19:20:00,2026-01-08 20:01:07.222145,2026-01-08 19:59:50.805356,C1197,6.8,cash,414.71,01581880879,delivered
101604,R141,Heliopolis,2026-01-08 19:28:00,2026-01-08 20:24:24.698147,2026-01-08 20:24:33.582341,C1153,11.7,cash,360.85,01254558890,delivered
102239,R78,Zamalek,2026-01-08 19:31:00,2026-01-08 20:12:23.861034,2026-01-08 20:13:20.588640,C1162,6.8,cash,284.71,01040411713,delivered
102278,R73,Zamalek,2026-01-08 19:40:00,2026-01-08 20:09:00.012434,2026-01-08 20:08:32.129290,,4.8,card,316.62,01236021412,delivered
102462,R119,Mohandessin,2026-01-08 20:21:00,2026-01-08 20:47:28.074214,2026-01-08 20:44:17.968471,C1116,5.4,wallet,186.39,01104684142,delivered
102783,R62,Heliopolis,2026-01-08 20:23:00,2026-01-08 21:05:05.207650,2026-01-08 21:03:54.937067,C1154,8.9,cash,386.88,01082344,delivered
102203,R138,Maadi,2026-01-08 20:27:00,2026-01-08 20:58:27.635005,2026-01-08 20:54:30.737994,C1110,3.0,card,157.08,01538072951,delivered
102099,R111,Zamalek,2026-01-08 21:15:00,2026-01-08 21:52:54.757193,2026-01-08 21:49:22.689750,C1022,8.1,card,389.62,01250222558,delivered
100022,R141,El Maadi,2026-01-08 22:57:00,2026-01-08 23:46:00.299627,2026-01-08 23:48:57.368530,C1186,9.8,card,97.07,01011505446,delivered
100590,R58,Nasr City,2026-01-09 07:11:00,2026-01-09 07:56:04.271424,2026-01-09 07:56:34.097024,C1069,9.1,cash,119.73,01106129025,delivered
102211,R134,El Maadi,2026-01-09 07:29:00,2026-01-09 07:55:56.007977,2026-01-09 07:56:37.319751,C1075,5.4,cash,183.12,01542096414,delivered
100553,R20,Dokki,2026-01-09 07:31:00,2026-01-09 08:00:11.156285,2026-01-09 08:00:36.062621,C1076,5.7,cash,293.98,01031529339,delivered
100249,R16,Maadi,2026-01-09 07:48:00,2026-01-09 08:20:57.257764,2026-01-09 08:20:27.673830,C1081,8.1,cash,344.42,01189250610,delivered
102044,R43,Mohandessin,2026-01-09 07:59:00,2026-01-09 08:21:21.040055,2026-01-09 08:23:46.134339,C1189,3.6,wallet,271.63,01239265617,delivered
101147,R29,Dokki,2026-01-09 08:16:00,2026-01-09 09:04:03.133112,2026-01-09 09:04:17.453285,C1186,8.0,card,217.11,01548867583,delivered
102847,R83,maadi,2026-01-09 09:16:00,2026-01-09 10:11:55.607585,2026-01-09 10:08:11.735055,C1087,10.9,card,71.88,01226226335,delivered
102328,R67,Maadi,2026-01-09 09:33:00,2026-01-09 10:25:40.315704,2026-01-09 10:21:21.208023,C1056,10.1,cash,121.36,01193762946,delivered
102481,R23,Heliopolis,2026-01-09 10:30:00,2026-01-09 11:03:46.329970,2026-01-09 11:03:33.196724,C1148,7.9,card,358.64,01212272312,delivered
102093,R92,El Maadi,2026-01-09 11:15:00,2026-01-09 11:45:51.157746,2026-01-09 11:41:38.537489,C1062,5.2,card,97.7,01168734347,delivered
101738,R120,Maadi,2026-01-09 11:30:00,2026-01-09 12:05:07.654344,2026-01-09 12:09:52.170112,C1122,6.7,cash,447.36,01109432072,delivered
101121,R135,Maadi,2026-01-09 11:55:00,2026-01-09 12:28:12.756327,2026-01-09 12:27:47.087753,C1074,4.9,card,225.51,010-8257-9394,delivered
101436,R126,Maadi,2026-01-09 12:00:00,2026-01-09 12:33:05.549992,2026-01-09 12:37:56.720741,C1148,6.2,card,78.65,01044013150,delivered
101133,R11,Zamalek,2026-01-09 12:18:00,2026-01-09 12:43:00.338112,,C1051,5.7,cash,117.72,01194221862,cancelled
102606,R29,Dokki,2026-01-09 12:37:00,2026-01-09 13:08:48.654324,2026-01-09 13:08:41.344735,C1033,5.4,cash,286.13,01188692644,delivered
101531,R87,Nasr City,2026-01-09 12:43:00,2026-01-09 13:13:13.169054,2026-01-09 13:11:19.126929,C1101,3.5,card,353.89,01578863336,delivered
101109,R125,Zamalek,2026-01-09 13:17:00,2026-01-09 13:50:34.115011,2026-01-09 13:46:13.722973,C1193,5.5,wallet,179.54,01517093089,delivered
100072,R76,Nasr City,2026-01-09 13:23:00,2026-01-09 14:03:05.114042,2026-01-09 14:05:36.511390,C1040,9.1,cash,203.48,01226791703,delivered
100934,R42,Heliopolis,2026-01-09 14:19:00,2026-01-09 14:44:41.714813,2026-01-09 14:42:50.717045,C1199,1.8,card,163.6,01164025029,delivered
102752,R58,Nasr City,2026-01-09 15:54:00,2026-01-09 16:15:03.129088,,C1160,3.2,wallet,293.6,01198116460,cancelled
101092,R34,Nasr City,2026-01-09 16:00:00,2026-01-09 16:18:35.652131,2026-01-09 16:22:52.349219,C1069,3.6,wallet,222.13,01106771434,delivered
102688,R91,Mohandessin,2026-01-09 16:01:00,2026-01-09 16:49:43.180687,2026-01-09 16:48:13.931215,C1060,10.8,cash,252.67,01241903484,delivered
100170,R106,Maadi,2026-01-09 17:13:00,2026-01-09 17:38:42.393029,2026-01-09 17:39:05.894004,C1070,3.4,cash,385.99,01029880556,delivered
102388,R78,Dokki,2026-01-09 18:04:00,2026-01-09 18:25:43.245383,2026-01-09 18:27:21.204412,C1017,4.7,wallet,234.6,01053917332,delivered
100143,R142,Nasr City,2026-01-09 18:12:00,2026-01-09 18:51:27.817934,,C1173,5.1,cash,343.87,01100987800,cancelled
100690,R85,Maadi,2026-01-09 18:29:00,2026-01-09 19:20:15.036837,2026-01-09 19:24:48.941860,C1008,10.1,cash,101.44,01054559246,delivered
